Method	MaxD	QC	CNV_Type	CNV_Size	TP	FP	FN	Sensitivity	PPV	FNR	FDR	F1	FMI	JI
Pos	10000	QCd	All	Small	20023	1239	191546	0.095	0.942	0.905	0.058	0.172	0.299	0.094
Pos	10000	QCd	All	Medium	8187	83	2827	0.743	0.99	0.257	0.01	0.849	0.858	0.738
Pos	10000	QCd	All	Large	530	4	34	0.94	0.993	0.06	0.007	0.965	0.966	0.933
Pos	10000	QCd	All	Very Large	118	0	27	0.814	1	0.186	0	0.897	0.902	0.814
Pos	10000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	10000	QCd	Deletions	All	15943	451	150107	0.096	0.972	0.904	0.028	0.175	0.306	0.096
Pos	10000	QCd	Deletions	Small	11961	421	148739	0.074	0.966	0.926	0.034	0.138	0.268	0.074
Pos	10000	QCd	Deletions	Medium	3793	28	1357	0.737	0.993	0.263	0.007	0.846	0.855	0.733
Pos	10000	QCd	Deletions	Large	133	2	11	0.924	0.985	0.076	0.015	0.953	0.954	0.911
Pos	10000	QCd	Deletions	Very Large	46	0	0	1	1	0	0	1	1	1
Pos	10000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	10000	QCd	Duplications	All	12929	875	44327	0.226	0.937	0.774	0.063	0.364	0.46	0.222
Pos	10000	QCd	Duplications	Small	8062	818	42807	0.158	0.908	0.842	0.092	0.27	0.379	0.156
Pos	10000	QCd	Duplications	Medium	4394	55	1470	0.749	0.988	0.251	0.012	0.852	0.86	0.742
Pos	10000	QCd	Duplications	Large	397	2	23	0.945	0.995	0.055	0.005	0.969	0.97	0.941
Pos	10000	QCd	Duplications	Very Large	72	0	27	0.727	1	0.273	0	0.842	0.853	0.727
Pos	10000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	50000	Raw	All	All	81747	7500	128358	0.389	0.916	0.611	0.084	0.546	0.597	0.376
Pos	50000	Raw	All	Small	71266	7323	126748	0.36	0.907	0.64	0.093	0.515	0.571	0.347
Pos	50000	Raw	All	Medium	9806	177	1602	0.86	0.982	0.14	0.018	0.917	0.919	0.846
Pos	50000	Raw	All	Large	487	0	2	0.996	1	0.004	0	0.998	0.998	0.996
Pos	50000	Raw	All	Very Large	172	0	6	0.966	1	0.034	0	0.983	0.983	0.966
Pos	50000	Raw	All	Ultra Large	16	0	0	1	1	0	0	1	1	1
Pos	50000	Raw	Deletions	All	49635	2998	101798	0.328	0.943	0.672	0.057	0.486	0.556	0.321
Pos	50000	Raw	Deletions	Small	45411	2937	100894	0.31	0.939	0.69	0.061	0.467	0.54	0.304
Pos	50000	Raw	Deletions	Medium	4056	61	902	0.818	0.985	0.182	0.015	0.894	0.898	0.808
Pos	50000	Raw	Deletions	Large	111	0	2	0.982	1	0.018	0	0.991	0.991	0.982
Pos	50000	Raw	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
Pos	50000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	50000	Raw	Duplications	All	32112	4502	26560	0.547	0.877	0.453	0.123	0.674	0.693	0.508
Pos	50000	Raw	Duplications	Small	25855	4386	25854	0.5	0.855	0.5	0.145	0.631	0.654	0.461
Pos	50000	Raw	Duplications	Medium	5750	116	700	0.891	0.98	0.109	0.02	0.934	0.935	0.876
Pos	50000	Raw	Duplications	Large	376	0	0	1	1	0	0	1	1	1
Pos	50000	Raw	Duplications	Very Large	125	0	6	0.954	1	0.046	0	0.977	0.977	0.954
Pos	50000	Raw	Duplications	Ultra Large	6	0	0	1	1	0	0	1	1	1
Pos	50000	QCd	All	All	30677	1238	190049	0.139	0.961	0.861	0.039	0.243	0.366	0.138
Pos	50000	QCd	All	Small	22358	1184	187313	0.107	0.95	0.893	0.05	0.192	0.318	0.106
Pos	50000	QCd	All	Medium	7766	54	2684	0.743	0.993	0.257	0.007	0.85	0.859	0.739
Pos	50000	QCd	All	Large	418	0	27	0.939	1	0.061	0	0.969	0.969	0.939
Pos	50000	QCd	All	Very Large	121	0	25	0.829	1	0.171	0	0.906	0.91	0.829
Pos	50000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	50000	QCd	Deletions	All	16914	440	147188	0.103	0.975	0.897	0.025	0.186	0.317	0.103
Pos	50000	QCd	Deletions	Small	13490	428	145837	0.085	0.969	0.915	0.031	0.156	0.286	0.084
Pos	50000	QCd	Deletions	Medium	3272	12	1344	0.709	0.996	0.291	0.004	0.828	0.84	0.707
Pos	50000	QCd	Deletions	Large	98	0	7	0.933	1	0.067	0	0.966	0.966	0.933
Pos	50000	QCd	Deletions	Very Large	44	0	0	1	1	0	0	1	1	1
Pos	50000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	50000	QCd	Duplications	All	13763	798	42861	0.243	0.945	0.757	0.055	0.387	0.479	0.24
Pos	50000	QCd	Duplications	Small	8868	756	41476	0.176	0.921	0.824	0.079	0.296	0.403	0.174
Pos	50000	QCd	Duplications	Medium	4494	42	1340	0.77	0.991	0.23	0.009	0.867	0.874	0.765
Pos	50000	QCd	Duplications	Large	320	0	20	0.941	1	0.059	0	0.97	0.97	0.941
Pos	50000	QCd	Duplications	Very Large	77	0	25	0.755	1	0.245	0	0.86	0.869	0.755
Pos	50000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	All	All	82385	7560	127361	0.393	0.916	0.607	0.084	0.55	0.6	0.379
Pos	100000	Raw	All	Small	71645	7366	125878	0.363	0.907	0.637	0.093	0.518	0.573	0.35
Pos	100000	Raw	All	Medium	10056	194	1477	0.872	0.981	0.128	0.019	0.923	0.925	0.858
Pos	100000	Raw	All	Large	495	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	All	Very Large	173	0	6	0.966	1	0.034	0	0.983	0.983	0.966
Pos	100000	Raw	All	Ultra Large	16	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	Deletions	All	50118	3042	100947	0.332	0.943	0.668	0.057	0.491	0.559	0.325
Pos	100000	Raw	Deletions	Small	45672	2963	100148	0.313	0.939	0.687	0.061	0.47	0.542	0.307
Pos	100000	Raw	Deletions	Medium	4270	79	799	0.842	0.982	0.158	0.018	0.907	0.909	0.829
Pos	100000	Raw	Deletions	Large	119	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	Duplications	All	32267	4518	26414	0.55	0.877	0.45	0.123	0.676	0.695	0.511
Pos	100000	Raw	Duplications	Small	25973	4403	25730	0.502	0.855	0.498	0.145	0.633	0.655	0.463
Pos	100000	Raw	Duplications	Medium	5786	115	678	0.895	0.981	0.105	0.019	0.936	0.937	0.879
Pos	100000	Raw	Duplications	Large	376	0	0	1	1	0	0	1	1	1
Pos	100000	Raw	Duplications	Very Large	126	0	6	0.955	1	0.045	0	0.977	0.977	0.955
Pos	100000	Raw	Duplications	Ultra Large	6	0	0	1	1	0	0	1	1	1
Pos	100000	QCd	All	All	30751	1254	189213	0.14	0.961	0.86	0.039	0.244	0.367	0.139
Pos	100000	QCd	All	Small	22324	1191	186569	0.107	0.949	0.893	0.051	0.192	0.319	0.106
Pos	100000	QCd	All	Medium	7869	63	2597	0.752	0.992	0.248	0.008	0.855	0.864	0.747
Pos	100000	QCd	All	Large	421	0	22	0.95	1	0.05	0	0.975	0.975	0.95
Pos	100000	QCd	All	Very Large	123	0	25	0.831	1	0.169	0	0.908	0.912	0.831
Pos	100000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	100000	QCd	Deletions	All	16981	446	146508	0.104	0.974	0.896	0.026	0.188	0.318	0.104
Pos	100000	QCd	Deletions	Small	13441	426	145233	0.085	0.969	0.915	0.031	0.156	0.287	0.084
Pos	100000	QCd	Deletions	Medium	3381	20	1273	0.726	0.994	0.274	0.006	0.839	0.85	0.723
Pos	100000	QCd	Deletions	Large	104	0	2	0.981	1	0.019	0	0.99	0.991	0.981
Pos	100000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
Pos	100000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	100000	QCd	Duplications	All	13770	808	42705	0.244	0.945	0.756	0.055	0.388	0.48	0.24
Pos	100000	QCd	Duplications	Small	8883	765	41336	0.177	0.921	0.823	0.079	0.297	0.404	0.174
Pos	100000	QCd	Duplications	Medium	4488	43	1324	0.772	0.991	0.228	0.009	0.868	0.875	0.767
Pos	100000	QCd	Duplications	Large	317	0	20	0.941	1	0.059	0	0.969	0.97	0.941
Pos	100000	QCd	Duplications	Very Large	78	0	25	0.757	1	0.243	0	0.862	0.87	0.757
Pos	100000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	All	All	84650	7389	125054	0.404	0.92	0.596	0.08	0.561	0.609	0.39
Pos	500000	Raw	All	Small	73771	7241	123594	0.374	0.911	0.626	0.089	0.53	0.583	0.361
Pos	500000	Raw	All	Medium	10192	148	1454	0.875	0.986	0.125	0.014	0.927	0.929	0.864
Pos	500000	Raw	All	Large	499	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	All	Very Large	172	0	6	0.966	1	0.034	0	0.983	0.983	0.966
Pos	500000	Raw	All	Ultra Large	16	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	Deletions	All	51574	2985	99270	0.342	0.945	0.658	0.055	0.502	0.569	0.335
Pos	500000	Raw	Deletions	Small	47029	2932	98484	0.323	0.941	0.677	0.059	0.481	0.552	0.317
Pos	500000	Raw	Deletions	Medium	4368	53	786	0.847	0.988	0.153	0.012	0.912	0.915	0.839
Pos	500000	Raw	Deletions	Large	120	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	Duplications	All	33076	4404	25784	0.562	0.882	0.438	0.118	0.687	0.704	0.523
Pos	500000	Raw	Duplications	Small	26742	4309	25110	0.516	0.861	0.484	0.139	0.645	0.666	0.476
Pos	500000	Raw	Duplications	Medium	5824	95	668	0.897	0.984	0.103	0.016	0.939	0.94	0.884
Pos	500000	Raw	Duplications	Large	379	0	0	1	1	0	0	1	1	1
Pos	500000	Raw	Duplications	Very Large	125	0	6	0.954	1	0.046	0	0.977	0.977	0.954
Pos	500000	Raw	Duplications	Ultra Large	6	0	0	1	1	0	0	1	1	1
Pos	500000	QCd	All	All	31138	1220	189763	0.141	0.962	0.859	0.038	0.246	0.368	0.14
Pos	500000	QCd	All	Small	22514	1164	187166	0.107	0.951	0.893	0.049	0.193	0.32	0.107
Pos	500000	QCd	All	Medium	8059	56	2547	0.76	0.993	0.24	0.007	0.861	0.869	0.756
Pos	500000	QCd	All	Large	428	0	22	0.951	1	0.049	0	0.975	0.975	0.951
Pos	500000	QCd	All	Very Large	123	0	28	0.815	1	0.185	0	0.898	0.903	0.815
Pos	500000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	500000	QCd	Deletions	All	17216	440	146847	0.105	0.975	0.895	0.025	0.189	0.32	0.105
Pos	500000	QCd	Deletions	Small	13542	428	145630	0.085	0.969	0.915	0.031	0.156	0.287	0.085
Pos	500000	QCd	Deletions	Medium	3514	12	1215	0.743	0.997	0.257	0.003	0.851	0.861	0.741
Pos	500000	QCd	Deletions	Large	105	0	2	0.981	1	0.019	0	0.991	0.991	0.981
Pos	500000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
Pos	500000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	500000	QCd	Duplications	All	13922	780	42916	0.245	0.947	0.755	0.053	0.389	0.482	0.242
Pos	500000	QCd	Duplications	Small	8972	736	41536	0.178	0.924	0.822	0.076	0.298	0.405	0.175
Pos	500000	QCd	Duplications	Medium	4545	44	1332	0.773	0.99	0.227	0.01	0.869	0.875	0.768
Pos	500000	QCd	Duplications	Large	323	0	20	0.942	1	0.058	0	0.97	0.97	0.942
Pos	500000	QCd	Duplications	Very Large	78	0	28	0.736	1	0.264	0	0.848	0.858	0.736
Pos	500000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	All	All	84855	7340	124904	0.405	0.92	0.595	0.08	0.562	0.61	0.391
Pos	1000000	Raw	All	Small	73975	7201	123446	0.375	0.911	0.625	0.089	0.531	0.584	0.362
Pos	1000000	Raw	All	Medium	10203	139	1452	0.875	0.987	0.125	0.013	0.928	0.929	0.865
Pos	1000000	Raw	All	Large	490	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	All	Very Large	171	0	6	0.966	1	0.034	0	0.983	0.983	0.966
Pos	1000000	Raw	All	Ultra Large	16	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	Deletions	All	51682	2952	99189	0.343	0.946	0.657	0.054	0.503	0.569	0.336
Pos	1000000	Raw	Deletions	Small	47136	2902	98403	0.324	0.942	0.676	0.058	0.482	0.552	0.318
Pos	1000000	Raw	Deletions	Medium	4369	50	786	0.848	0.989	0.152	0.011	0.913	0.915	0.839
Pos	1000000	Raw	Deletions	Large	120	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	Duplications	All	33173	4388	25715	0.563	0.883	0.437	0.117	0.688	0.705	0.524
Pos	1000000	Raw	Duplications	Small	26839	4299	25043	0.517	0.862	0.483	0.138	0.647	0.668	0.478
Pos	1000000	Raw	Duplications	Medium	5834	89	666	0.898	0.985	0.102	0.015	0.939	0.94	0.885
Pos	1000000	Raw	Duplications	Large	370	0	0	1	1	0	0	1	1	1
Pos	1000000	Raw	Duplications	Very Large	124	0	6	0.954	1	0.046	0	0.976	0.977	0.954
Pos	1000000	Raw	Duplications	Ultra Large	6	0	0	1	1	0	0	1	1	1
Pos	1000000	QCd	All	All	31154	1220	189678	0.141	0.962	0.859	0.038	0.246	0.368	0.14
Pos	1000000	QCd	All	Small	22522	1169	187095	0.107	0.951	0.893	0.049	0.193	0.32	0.107
Pos	1000000	QCd	All	Medium	8076	51	2533	0.761	0.994	0.239	0.006	0.862	0.87	0.758
Pos	1000000	QCd	All	Large	420	0	22	0.95	1	0.05	0	0.974	0.975	0.95
Pos	1000000	QCd	All	Very Large	122	0	28	0.813	1	0.187	0	0.897	0.902	0.813
Pos	1000000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	1000000	QCd	Deletions	All	17217	438	146790	0.105	0.975	0.895	0.025	0.19	0.32	0.105
Pos	1000000	QCd	Deletions	Small	13542	427	145576	0.085	0.969	0.915	0.031	0.156	0.287	0.085
Pos	1000000	QCd	Deletions	Medium	3515	11	1212	0.744	0.997	0.256	0.003	0.852	0.861	0.742
Pos	1000000	QCd	Deletions	Large	105	0	2	0.981	1	0.019	0	0.991	0.991	0.981
Pos	1000000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
Pos	1000000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	1000000	QCd	Duplications	All	13937	782	42888	0.245	0.947	0.755	0.053	0.39	0.482	0.242
Pos	1000000	QCd	Duplications	Small	8980	742	41519	0.178	0.924	0.822	0.076	0.298	0.405	0.175
Pos	1000000	QCd	Duplications	Medium	4561	40	1321	0.775	0.991	0.225	0.009	0.87	0.877	0.77
Pos	1000000	QCd	Duplications	Large	315	0	20	0.94	1	0.06	0	0.969	0.97	0.94
Pos	1000000	QCd	Duplications	Very Large	77	0	28	0.733	1	0.267	0	0.846	0.856	0.733
Pos	1000000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	All	All	84937	7335	124848	0.405	0.921	0.595	0.079	0.562	0.61	0.391
Pos	5000000	Raw	All	Small	74049	7196	123391	0.375	0.911	0.625	0.089	0.531	0.585	0.362
Pos	5000000	Raw	All	Medium	10207	139	1451	0.876	0.987	0.124	0.013	0.928	0.929	0.865
Pos	5000000	Raw	All	Large	494	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	All	Very Large	171	0	6	0.966	1	0.034	0	0.983	0.983	0.966
Pos	5000000	Raw	All	Ultra Large	16	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	Deletions	All	51737	2949	99162	0.343	0.946	0.657	0.054	0.503	0.57	0.336
Pos	5000000	Raw	Deletions	Small	47192	2899	98376	0.324	0.942	0.676	0.058	0.482	0.553	0.318
Pos	5000000	Raw	Deletions	Medium	4365	50	786	0.847	0.989	0.153	0.011	0.913	0.915	0.839
Pos	5000000	Raw	Deletions	Large	123	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	Duplications	All	33200	4386	25686	0.564	0.883	0.436	0.117	0.688	0.706	0.525
Pos	5000000	Raw	Duplications	Small	26857	4297	25015	0.518	0.862	0.482	0.138	0.647	0.668	0.478
Pos	5000000	Raw	Duplications	Medium	5842	89	665	0.898	0.985	0.102	0.015	0.939	0.94	0.886
Pos	5000000	Raw	Duplications	Large	371	0	0	1	1	0	0	1	1	1
Pos	5000000	Raw	Duplications	Very Large	124	0	6	0.954	1	0.046	0	0.976	0.977	0.954
Pos	5000000	Raw	Duplications	Ultra Large	6	0	0	1	1	0	0	1	1	1
Pos	5000000	QCd	All	All	31430	1234	191171	0.141	0.962	0.859	0.038	0.246	0.369	0.14
Pos	5000000	QCd	All	Small	22716	1180	188564	0.108	0.951	0.892	0.049	0.193	0.32	0.107
Pos	5000000	QCd	All	Medium	8150	54	2556	0.761	0.993	0.239	0.007	0.862	0.87	0.757
Pos	5000000	QCd	All	Large	427	0	23	0.949	1	0.051	0	0.974	0.974	0.949
Pos	5000000	QCd	All	Very Large	123	0	28	0.815	1	0.185	0	0.898	0.903	0.815
Pos	5000000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
Pos	5000000	QCd	Deletions	All	17372	442	147840	0.105	0.975	0.895	0.025	0.19	0.32	0.105
Pos	5000000	QCd	Deletions	Small	13665	429	146612	0.085	0.97	0.915	0.03	0.157	0.288	0.085
Pos	5000000	QCd	Deletions	Medium	3543	13	1226	0.743	0.996	0.257	0.004	0.851	0.86	0.741
Pos	5000000	QCd	Deletions	Large	109	0	2	0.982	1	0.018	0	0.991	0.991	0.982
Pos	5000000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
Pos	5000000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
Pos	5000000	QCd	Duplications	All	14058	792	43331	0.245	0.947	0.755	0.053	0.389	0.482	0.242
Pos	5000000	QCd	Duplications	Small	9051	751	41952	0.177	0.923	0.823	0.077	0.298	0.405	0.175
Pos	5000000	QCd	Duplications	Medium	4607	41	1330	0.776	0.991	0.224	0.009	0.87	0.877	0.771
Pos	5000000	QCd	Duplications	Large	318	0	21	0.938	1	0.062	0	0.968	0.969	0.938
Pos	5000000	QCd	Duplications	Very Large	78	0	28	0.736	1	0.264	0	0.848	0.858	0.736
Pos	5000000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
